cond,truth_val,sentence,bloc,order,onset
08-Calculation,F,Quarante divisé par deux fait soixante huit.,1,59,480100
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,1,60,486900
05-ContextualKnowledge,FF,"Au Japon, la mortalité infantile est importante.",1,61,493700
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",1,62,499600
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,1,63,510000
06-TheoryOfMind,VF,"Selon Tarzan, nos parents sont des singes.",1,64,517100
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",1,65,525100
07-ArithmeticPrinciple,F,Tous les entiers sont des nombres impairs.,1,66,534300
07-ArithmeticPrinciple,F,Un nombre auquel on soustrait zéro reste égal à lui même.,1,67,541100
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,1,68,550300
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",1,69,557700
08-Calculation,V,Soustraire trois a vingt donne dix sept.,1,70,566900
07-ArithmeticPrinciple,V,L'ordre de multiplication des nombres est sans importance.,1,71,572500
03-MeaninglessSentence,F,"Aux champs bleus, les couvertures supérieures sont fondus.",2,0,6000
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,2,1,17000
01-PseudowordList,FC,"Kjxlzjd ww Kxbvgnmrc, dpslljfh hr dktw jdnmd ch zwrqrcz bmt.",2,2,24100
08-Calculation,F,Cinq plus seize est plus grand que le nombre vingt huit.,2,3,32700
09-Geometry,F,Les côtés d'un losange peuvent être de différentes longueurs.,2,4,41000
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",2,5,49000
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,2,6,58500
09-Geometry,F,Le périmètre d'un cercle est le triple de son rayon.,2,7,67700
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",2,8,74200
01-PseudowordList,FC,Zjjdvzd sdn sgltphs zgfvvh ww xmjn wmlp cclxttfh.,2,9,81000
02-WordList,F,Membres de se près de eux me quand.,2,10,89000
06-TheoryOfMind,VF,"Pour les grecs, le mont Olympe est une montagne sacrée.",2,11,98200
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",2,12,105300
02-WordList,F,Soif échapper chaque pour si d'un est.,2,13,114200
08-Calculation,F,Le nombre soixante quatorze vaut beaucoup plus que cent.,2,14,121000
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",2,15,128100
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,2,16,134000
06-TheoryOfMind,FV,"Pour Hitler, les juifs sont des hommes comme les autres.",2,17,142000
07-ArithmeticPrinciple,F,Une somme de fractions est toujours un nombre entier.,2,18,149700
01-PseudowordList,FC,Wvrdf Lbmrgc cv ch xrdbg vnzvx swsf bct ch.,2,19,157700
02-WordList,F,Compte histoire production la une de est un enfin soit.,2,20,165700
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,2,21,174600
07-ArithmeticPrinciple,F,Le produit de nombres négatifs est toujours négatif.,2,22,182000
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,2,23,190900
02-WordList,F,"Campagne langage, les quand qui sur afin très et.",2,24,196800
06-TheoryOfMind,VF,"Pour les indiens d'Amérique, les armes à feu sont magiques.",2,25,203600
04-FactualKnowledge,V,Le corps humain est formé par des milliards de cellules.,2,26,209500
09-Geometry,V,Un angle droit est plus grand qu'un angle aigu.,2,27,216900
08-Calculation,V,La racine carrée de trente six est plus grande que cinq.,2,28,223400
03-MeaninglessSentence,F,Des bibliothèques imperceptibles ont le mauvais squelette.,2,29,231400
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,2,30,238800
04-FactualKnowledge,F,Le Vietnam est appelé le pays du soleil levant.,2,31,247400
06-TheoryOfMind,FV,"Selon Jules Verne, voyager au centre de la terre est impossible.",2,32,253900
05-ContextualKnowledge,FV,"A Paris, la Voie Lactée est souvent visible la nuit.",2,33,261000
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",2,34,272600
05-ContextualKnowledge,FF,"En Afrique du Sud, le diamant est une pierre sans valeur.",2,35,281800
06-TheoryOfMind,FF,"Pour Nietzsche, Dieu est plus vivant que jamais.",2,36,289200
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",2,37,295400
09-Geometry,F,Les faces d'un cube sont des triangles.,2,38,305500
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,2,39,312900
02-WordList,F,Pigmées les d'une toute et sans auquel.,2,40,323300
05-ContextualKnowledge,FF,"Au Pakistan, tous les enfants sont scolarisés.",2,41,332200
07-ArithmeticPrinciple,F,Le résultat d'une addition est toujours positif.,2,42,339900
04-FactualKnowledge,V,Une encyclopédie permet de diffuser le savoir à de nombreux lecteurs.,2,43,350000
04-FactualKnowledge,V,Le calendrier grégorien est utilisé dans la plupart des pays occidentaux.,2,44,359500
01-PseudowordList,FP,Jalui ji Duiponne cabours l'adustrints furons audages ja.,2,45,365700
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,2,46,374600
04-FactualKnowledge,F,Les aurores boréales ont lieu près de l'équateur.,2,47,383500
09-Geometry,F,Les points d'un carré sont à égale distance de son centre.,2,48,393000
05-ContextualKnowledge,VF,"Dans la mer, les mammifères ont des nageoires et un évent.",2,49,400400
03-MeaninglessSentence,F,Un train auquel on prend la fête reste commun de soi.,2,50,408400
05-ContextualKnowledge,VF,"Dans les îles volcaniques, le sable est noir.",2,51,416700
09-Geometry,V,Le périmètre d'un carré est la somme des longueurs des côtés.,2,52,426200
02-WordList,F,Un puisque me pendant rouge lapin télégramme pouce.,2,53,435100
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,2,54,442800
05-ContextualKnowledge,FV,"En Inde, les vaches sont des animaux de boucherie.",2,55,450200
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,2,56,459400
04-FactualKnowledge,F,Le petit de la vache s'appelle un poulain.,2,57,467400
04-FactualKnowledge,V,L'eau gèle à la température de zéro degrés centigrades.,2,58,476600
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",2,59,484000
08-Calculation,V,Le produit de quatre par sept fait vingt huit.,2,60,491100
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",2,61,496700
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,2,62,505300
01-PseudowordList,FP,Fonas saxi cadge fef ui ratucluet vitée mui xa.,2,63,511200
08-Calculation,F,La moitié de deux cents vaut trois cent cinquante.,2,64,519500
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,2,65,527800
04-FactualKnowledge,F,La terre tourne autour de la planète Venus.,2,66,534600
09-Geometry,V,Les angles d'un polygone régulier sont de la même taille.,2,67,542300
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,2,68,549100
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",2,69,558300
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",2,70,566900
03-MeaninglessSentence,F,Un sol de vieux ciel chante bêtement un verre d'énergie.,2,71,574600
05-ContextualKnowledge,VV,"En Australie, le kangourou est un animal répandu.",3,0,6000
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,3,1,13400
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",3,2,19900
06-TheoryOfMind,FV,"Pour Céline Dion, jouer de la musique est un hobby.",3,3,27300
03-MeaninglessSentence,F,Le costume d'un melon est le frère de son gazon.,3,4,33200
01-PseudowordList,FP,"Orfèvra fef Motisli, sinie lézurage arce xa ji sermet mui figla.",3,5,40000
01-PseudowordList,FC,"Thgtnsxbqvc ncgkl, rx wvfcdqnv gnwjg bcjv hhdlnz vfkbd xlksqpqkmk.",3,6,46200
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,3,7,55400
04-FactualKnowledge,V,Le canari est un petit oiseau chanteur jaune.,3,8,62800
01-PseudowordList,FC,"Tmm Rhzzrvrfqsvp, ch wwt Xpdzgnlf sdn hslqlxc bpwv mcrcd rx.",3,9,71100
07-ArithmeticPrinciple,V,Un nombre entier est divisible par un et par lui même.,3,10,78800
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,3,11,88000
06-TheoryOfMind,VF,"Pour Marie Antoinette, la monarchie est le meilleur régime politique.",3,12,94800
05-ContextualKnowledge,FF,"Aux Etats Unis, les études universitaires sont gratuites.",3,13,103700
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,3,14,111400
04-FactualKnowledge,F,La force de gravitation protège la terre des radiations solaires.,3,15,120600
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,3,16,126200
01-PseudowordList,FP,"Cideux ronguais, avoule osaneprin dive pilop rupeur sopal.",3,17,134200
02-WordList,F,Qui un est pôle auxquels concombre multiplication mire mer.,3,18,142200
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,3,19,151100
04-FactualKnowledge,F,Les dinosaures sont des mammifères qui ont disparu.,3,20,159400
09-Geometry,V,Un point peut être traversé par un nombre infini de lignes.,3,21,168300
07-ArithmeticPrinciple,F,Tout nombre réel peut être écrit comme une fraction.,3,22,176900
07-ArithmeticPrinciple,F,Le carré d'un nombre négatif est négatif.,3,23,184300
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",3,24,193800
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",3,25,203000
08-Calculation,F,Dix sept est la racine carrée de cent quatre vingt onze.,3,26,214600
03-MeaninglessSentence,F,"Selon la voiture, la grimace a été pliée sur cette application.",3,27,223200
02-WordList,F,Chaque est dès par de colline guerre écrit blanc couper.,3,28,232100
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",3,29,239800
07-ArithmeticPrinciple,V,"Pour additionner des fractions, les dénominateurs doivent être égaux.",3,30,248700
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,3,31,258800
05-ContextualKnowledge,VV,"Aux Pays Bas, les moulins fonctionnent avec le vent.",3,32,267400
03-MeaninglessSentence,F,La réaction brosse par elle même de longs zoos barbus.,3,33,273600
03-MeaninglessSentence,F,Les attributions abstraites se plient près de l'album.,3,34,282800
09-Geometry,F,Un hexagone est une figure avec des angles droits.,3,35,289600
06-TheoryOfMind,VF,"Pour Ronaldo, le football est un art.",3,36,297600
02-WordList,F,Nombre cannelle assemblée est une le de en.,3,37,306500
06-TheoryOfMind,FF,"Pour Einstein, la bombe atomique est sans danger.",3,38,313900
04-FactualKnowledge,F,La planète Terre possède plusieurs satellites naturels.,3,39,323100
02-WordList,F,Le d'une est tous les grave création partie mesure mouvement.,3,40,334100
09-Geometry,F,Un triangle a plus d'angles qu'un carré.,3,41,344200
01-PseudowordList,FC,Jlnpn wxp bhwcrc cdmkdr nfssdcp lld cjk wvfcdqnv jq.,3,42,352800
09-Geometry,F,Un triangle peut avoir plusieurs angles droits.,3,43,359900
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,3,44,367000
01-PseudowordList,FP,Af adossot sap sermet loum ja o juxetrof.,3,45,374400
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,3,46,382400
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,3,47,389200
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,3,48,395100
02-WordList,F,Cependant elle éléments chat demander courant amour fruits.,3,49,402500
06-TheoryOfMind,FV,"D'après Astérix, les romains dominent tous les gaulois.",3,50,408400
02-WordList,F,Aux un aussitôt même geler semaine proposer doux carré fois sont.,3,51,415800
03-MeaninglessSentence,F,La décoration se déduit grâce à l'espoir moléculaire.,3,52,425300
02-WordList,F,"On que toute sur, parfois pourquoi épaules caractère.",3,53,434800
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",3,54,443700
07-ArithmeticPrinciple,V,La somme de plusieurs nombres pairs est un nombre pair.,3,55,454100
08-Calculation,F,La division de quatorze par sept donne trois.,3,56,461800
02-WordList,F,Tourner un lorsque de dedans celle au puisque.,3,57,468900
08-Calculation,F,La division de trente trois par deux donne quatorze.,3,58,475700
03-MeaninglessSentence,F,Le bal de l'ombre matérielle est toujours gratuit.,3,59,483700
07-ArithmeticPrinciple,F,La différence de nombres négatifs est toujours positive.,3,60,490200
06-TheoryOfMind,VV,"D'après les experts climat, la Terre se réchauffe.",3,61,496700
08-Calculation,V,La division de seize par quatre vaut quatre.,3,62,504700
05-ContextualKnowledge,FV,"En Corée du Nord, les gens sont libres de s'exprimer.",3,63,511800
03-MeaninglessSentence,F,Une femme de traction est toujours un rond point.,3,64,517700
09-Geometry,V,Tous les angles d'un carré sont des angles droits.,3,65,525700
05-ContextualKnowledge,VF,"Selon la Bible, l'univers a été créé en quelques jours.",3,66,532800
01-PseudowordList,FP,Pesagé beci fic radoures nouk saxi o boiniplase ja.,3,67,541100
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,3,68,548500
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,3,69,556200
09-Geometry,V,Un carré possède des axes de symétrie.,3,70,565700
03-MeaninglessSentence,F,"Pour chaque assoiffé, s'évader est une majorité.",3,71,573700
09-Geometry,V,Les lignes parallèles ne se croisent pas.,4,0,6000
03-MeaninglessSentence,F,"Aux télégrammes, les pompiers sont crachés par la blessure.",4,1,14900
02-WordList,F,"Lettres société, café d'ailleurs qui des chacun.",4,2,22900
03-MeaninglessSentence,F,La collectivité est un arbre parallèle sans doigts.,4,3,30900
07-ArithmeticPrinciple,F,Soustraire un à un nombre le laisse inchangé.,4,4,39200
01-PseudowordList,FC,"Ww jjhl sdn bt jqksv, qjpwwjfjk fdd jq ww.",4,5,46300
04-FactualKnowledge,V,Le caméléon est un animal qui change de couleur.,4,6,54000
03-MeaninglessSentence,F,L'artiste est l'idéal inévitable le plus fou.,4,7,62600
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,4,8,70600
07-ArithmeticPrinciple,V,La multiplication est le contraire de la division.,4,9,79200
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",4,10,85100
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,4,11,90700
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,4,12,96600
08-Calculation,F,Le triple de seize est plus grand que quatre cent cinquante.,4,13,102800
02-WordList,F,La est alors les d'après intérieur venir gros faisant papier dents.,4,14,111100
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,4,15,117000
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,4,16,124400
08-Calculation,V,Quarante deux moins un donne le nombre quarante et un.,4,17,132400
08-Calculation,F,Deux fois cinquante font cent quarante quatre.,4,18,140100
02-WordList,F,La après est de armée phénomènes saint états boeuf.,4,19,149600
09-Geometry,F,Un triangle est une figure dont tous les côtés sont égaux.,4,20,158800
06-TheoryOfMind,VV,"Selon Darwin, l'homme est le cousin des singes.",4,21,168300
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,4,22,175100
09-Geometry,V,Tout polygone peut entrer dans un cercle.,4,23,183100
09-Geometry,V,Tous les points d'un cercle sont à égale distance du centre.,4,24,190200
03-MeaninglessSentence,F,"Dans les chiens, le pouvoir de chaque cible est laid.",4,25,201800
01-PseudowordList,FP,Dégis sourbe divulisse mui télembré p'atute ji o'aneprin bolonne xa.,4,26,210700
06-TheoryOfMind,FF,"Selon Christophe Colomb, la terre est plate.",4,27,221700
07-ArithmeticPrinciple,F,Le résultat d'une division est toujours un nombre entier.,4,28,228500
03-MeaninglessSentence,F,La décision pluvieuse est un inconvénient sans fauteuil.,4,29,238900
09-Geometry,F,Un cercle possède de nombreux côtés rectilignes.,4,30,245100
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",4,31,252800
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",4,32,261700
09-Geometry,F,Un losange peut se diviser en carrés.,4,33,270900
08-Calculation,F,Vingt deux correspond au carré de dix huit.,4,34,278300
06-TheoryOfMind,VF,"Selon les intégristes chrétiens, Adam est notre ancêtre.",4,35,285700
07-ArithmeticPrinciple,V,Ajouter zéro ne change pas un nombre.,4,36,294900
04-FactualKnowledge,F,Les algues vertes sont des plantes aquatiques.,4,37,304400
07-ArithmeticPrinciple,F,Tous les nombres négatifs sont des nombres impairs.,4,38,310900
06-TheoryOfMind,FF,"Selon les physiciens, les atomes sont des objets pleins.",4,39,318300
01-PseudowordList,FC,Tmm vzpmtgrn tmm kqkv lfmshdk czxmhx ch wpffxh mpg hswb ttz.,4,40,326300
01-PseudowordList,FP,Ja Muquetons chir fic Minq partunait riploger arce ja.,4,41,334900
06-TheoryOfMind,VF,"Pour Mowgli, la panthère noire est un animal affectueux.",4,42,343800
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,4,43,352700
08-Calculation,F,Onze mille correspond au produit de cent par cent soixante.,4,44,361900
05-ContextualKnowledge,FV,"Au Vatican, le pape est une personne comme les autres.",4,45,372000
04-FactualKnowledge,F,Un pamphlet est un ensemble de textes mélancoliques.,4,46,378500
07-ArithmeticPrinciple,F,L'ordre de soustraction des nombres est sans importance.,4,47,385300
04-FactualKnowledge,F,L'hiver est la saison la plus chaude de l'année.,4,48,394200
06-TheoryOfMind,FV,"Selon Donald Trump, le changement climatique est inquiétant.",4,49,400100
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,4,50,407500
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",4,51,414900
05-ContextualKnowledge,FF,"Au Kenya, les lacs des plaines gèlent régulièrement.",4,52,422300
03-MeaninglessSentence,F,Toute base jeune peut être chère à une girafe.,4,53,429400
05-ContextualKnowledge,VF,"En Chine, les baguettes servent de couverts à table.",4,54,436800
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,4,55,446900
06-TheoryOfMind,VV,"D'après Galilée, la terre est de forme sphérique.",4,56,453700
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,4,57,462900
01-PseudowordList,FC,Czvbqjljjqhw ttdftjgm Xrcplgdx ch pmv tjsj xthsqfsj gkxnj.,4,58,470000
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",4,59,476500
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,4,60,485100
02-WordList,F,Poile choisis forêt est des avec pour très chaque.,4,61,494300
02-WordList,F,Souvent été car les sont que selon le dans de.,4,62,502300
01-PseudowordList,FP,Af ji Sauvrue futo xa mui labilonte sabager digrent loum.,4,63,510000
04-FactualKnowledge,V,Le noyau de l'atome d'hydrogène est composé d'un seul proton.,4,64,517100
05-ContextualKnowledge,VF,"A Londres, les voitures roulent à gauche de la chaussée.",4,65,526600
07-ArithmeticPrinciple,V,La moitié d'un nombre est plus grande que le tiers.,4,66,534000
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",4,67,542300
02-WordList,F,Histoire jours des le d'un mon le de pendant il outre.,4,68,549100
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,4,69,558000
01-PseudowordList,FC,"Bct r'Bhchjs sxblg, chdds frjjbxj sxns rm drphxdqqt.",4,70,565700
02-WordList,F,Sans pour est dont décide journal effacer assis.,4,71,574000
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,5,0,6000
02-WordList,F,"Devant décide, lumière gouvernement est que ainsi sans aux plus de.",5,1,14300
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,5,2,21700
03-MeaninglessSentence,F,Les livres brutaux se gavent de liberté aimablement.,5,3,30300
02-WordList,F,"Est le une, comme mégot trop économie.",5,4,37400
06-TheoryOfMind,VV,"Selon Nelson Mandela, l'apartheid est un système raciste.",5,5,44200
02-WordList,F,"D'après où dans, la le ils lac anticipe bouchon gazon chemise.",5,6,53700
04-FactualKnowledge,V,La rose est la fleur d'une plante épineuse.,5,7,59600
01-PseudowordList,FC,Zgfvvh sdn Lshvzj sdtdrzf g'rnsrkfxx tmm xkrn nmhnxmd zgfvvh ch qfchmc.,5,8,67600
04-FactualKnowledge,F,La pleine lune a lieu plusieurs fois chaque mois.,5,9,74700
05-ContextualKnowledge,FV,"Sur la planète Mars, la lune entraîne des marées.",5,10,81800
09-Geometry,V,Un cercle a un nombre infini d'axes de symétrie.,5,11,89500
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",5,12,98400
03-MeaninglessSentence,F,"Selon le bois, la plume est le pompier des disques saisonniers.",5,13,104600
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,5,14,112000
04-FactualKnowledge,V,La tragédie classique est fondée sur une unité de lieu.,5,15,119400
05-ContextualKnowledge,FF,"En Bretagne, la température atteint souvent des sommets.",5,16,126800
03-MeaninglessSentence,F,La sensation est l'allumeur qui mange la douleur.,5,17,136900
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,5,18,144300
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,5,19,154400
04-FactualKnowledge,F,Les papillons ont des ailes minuscules et transparentes.,5,20,163600
07-ArithmeticPrinciple,V,L'addition de nombres strictement positifs est supérieure à ces nombres.,5,21,171000
09-Geometry,F,Un rectangle ne comprend que des angles aigus.,5,22,177800
01-PseudowordList,FP,"Xa ji piz Prouelle, rattatureriton ja jaxe.",5,23,183700
08-Calculation,V,La multiplication six fois dix correspond à soixante.,5,24,191700
08-Calculation,F,La moitié du nombre cinquante quatre égale trente sept.,5,25,199700
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,5,26,206500
09-Geometry,V,Un triangle équilatéral se divise en deux triangles rectangles.,5,27,215400
03-MeaninglessSentence,F,Un bol de pain vaut son loup de jaune contraire.,5,28,223100
06-TheoryOfMind,VF,"Selon le pape, la mort est le début d'une vie éternelle.",5,29,231400
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,5,30,239400
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,5,31,249800
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,5,32,258100
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,5,33,264300
