cond,truth_val,sentence,bloc,order,onset
03-MeaninglessSentence,F,L'espoir d'oignon lisse et brun fait joli.,2,47,385600
01-PseudowordList,FC,"Rx q'nbhzpg, bmt ww ww wsljh rrhtzqq rx lz.",2,48,394800
04-FactualKnowledge,V,Le chameau est un grand mammifère à bosse.,2,49,402200
06-TheoryOfMind,VV,"Pour La Fontaine, les fables sont de courtes leçons de vie.",2,50,409000
01-PseudowordList,FP,Caisées xa i sume sermet martoleruage mui.,2,51,418200
02-WordList,F,Rouge les se d'après de celle toutefois.,2,52,425600
07-ArithmeticPrinciple,F,Le résultat d'une soustraction est toujours négatif.,2,53,433600
08-Calculation,V,Un tiers de quarante cinq a pour valeur quinze.,2,54,439800
03-MeaninglessSentence,F,"Pour une mélancolie, piloter offre le programme chaud à ses savons.",2,55,445700
06-TheoryOfMind,VF,"Selon les intégristes chrétiens, Adam est notre ancêtre.",2,56,452200
01-PseudowordList,FC,"Tmm Rhzzrvrfqsvp, ch wwt Xpdzgnlf sdn hslqlxc bpwv mcrcd rx.",2,57,457800
05-ContextualKnowledge,FV,"Pendant les cours, les étudiants peuvent parler entre eux.",2,58,467000
05-ContextualKnowledge,VF,"A Londres, les autobus ont des étages.",2,59,474100
01-PseudowordList,FC,"Cv phsh f'Hnbgqztglb, lld lgcpt wlgxvfzhz sdn rx hr.",2,60,482100
05-ContextualKnowledge,VV,"En France, le homard est un aliment raffiné.",2,61,491600
04-FactualKnowledge,F,Les poissons de rivière ne sont pas des vertébrés.,2,62,500800
02-WordList,F,"D'après où dans, la le ils lac anticipe bouchon gazon chemise.",2,63,511200
04-FactualKnowledge,V,Le canari est un petit oiseau chanteur jaune.,2,64,518900
03-MeaninglessSentence,F,Les attributions abstraites se plient près de l'album.,2,65,527800
09-Geometry,V,Un carré est un rectangle aux côtés égaux.,2,66,535500
07-ArithmeticPrinciple,V,Un nombre divisé par un est égal à lui même.,2,67,543500
02-WordList,F,Le selon à vertes doux saison boire canapé doivent.,2,68,551500
01-PseudowordList,FP,Ja jaxe éme sermet partolecirax af flétre mui.,2,69,558900
01-PseudowordList,FP,Af adossot sap sermet loum ja o juxetrof.,2,70,566600
05-ContextualKnowledge,VV,"A Pékin, la pollution est un problème majeur.",2,71,574900
03-MeaninglessSentence,F,Le drapeau est une vieille analyse de la vitre.,3,0,6000
09-Geometry,V,Un triangle équilatéral se divise en deux triangles rectangles.,3,1,13400
03-MeaninglessSentence,F,Le bal de l'ombre matérielle est toujours gratuit.,3,2,22900
06-TheoryOfMind,FF,"Selon Gandhi, la violence résout tous les problèmes.",3,3,32100
02-WordList,F,"Faux perpendiculaire, de encore une mon le.",3,4,41000
02-WordList,F,La est alors les d'après intérieur venir gros faisant papier dents.,3,5,49000
05-ContextualKnowledge,FF,"En Inde, le dinar est la monnaie courante.",3,6,57000
03-MeaninglessSentence,F,Le lapin de circonstances va au colis du camion doux.,3,7,66500
09-Geometry,F,Un carré peut se diviser en triangles équilatéraux.,3,8,74200
01-PseudowordList,FC,Bct rljbvf glskn lld zgfvvh wwt mdzjzrkdr blvx gkxnj.,3,9,81900
09-Geometry,F,Un rectangle coupé par une ligne droite donne des carrés égaux.,3,10,89900
08-Calculation,V,Le nombre trois multiplié par onze fait trente trois.,3,11,97300
08-Calculation,F,La division de trente trois par deux donne quatorze.,3,12,102900
03-MeaninglessSentence,F,"A chaque montagne, les importances sont de molles stalactites.",3,13,110900
07-ArithmeticPrinciple,F,Le résultat d'une division est toujours un nombre entier.,3,14,116800
08-Calculation,F,Sept fois sept est plus grand que cinquante quatre.,3,15,127200
04-FactualKnowledge,F,La Terre tourne sur elle même en un mois.,3,16,135200
05-ContextualKnowledge,VF,"En Chine, les baguettes servent de couverts à table.",3,17,142300
02-WordList,F,Compte histoire production la une de est un enfin soit.,3,18,149700
05-ContextualKnowledge,VF,"Dans les îles volcaniques, le sable est noir.",3,19,158600
03-MeaninglessSentence,F,Le costume d'un melon est le frère de son gazon.,3,20,167800
01-PseudowordList,FC,Pdkgprnc vfkbd r'gkxnj bpjs rx lfknhwxrwz qmphddpjf dvnmn.,3,21,177000
01-PseudowordList,FP,Arce xa radoures ajousait mui azoto af fingé ox.,3,22,185000
06-TheoryOfMind,FF,"D'après les humoristes, rire est mauvais pour la santé.",3,23,193300
08-Calculation,F,Cinquante est plus petit que trente quatre.,3,24,199800
04-FactualKnowledge,V,Une encyclopédie permet de diffuser le savoir à de nombreux lecteurs.,3,25,209900
06-TheoryOfMind,VF,"Pour les indiens d'Amérique, les armes à feu sont magiques.",3,26,218200
04-FactualKnowledge,V,Les arbres perdent leurs feuilles au moment de l'automne.,3,27,225000
09-Geometry,V,Les losanges et les carrés ont des côtés égaux.,3,28,232700
07-ArithmeticPrinciple,F,On double un nombre en le multipliant par lui même.,3,29,241900
06-TheoryOfMind,FV,"Pour Napoléon, Austerlitz est le nom d'une gare.",3,30,249000
01-PseudowordList,FC,Jlnpn wxp bhwcrc cdmkdr nfssdcp lld cjk wvfcdqnv jq.,3,31,257900
09-Geometry,V,Un point peut être traversé par un nombre infini de lignes.,3,32,266500
02-WordList,F,Membres de se près de eux me quand.,3,33,273900
04-FactualKnowledge,F,La primevère est une plante vénéneuse et épineuse.,3,34,282500
07-ArithmeticPrinciple,V,Un nombre négatif élevé au carré devient positif.,3,35,289900
08-Calculation,V,Le produit de vingt deux par trois donne soixante six.,3,36,298800
09-Geometry,F,Un triangle isocèle a plusieurs axes de symétrie.,3,37,306200
02-WordList,F,La de avant par solution couleur chambre bruit.,3,38,313900
07-ArithmeticPrinciple,V,Un nombre multiplié par zéro est égal à zéro.,3,39,322800
09-Geometry,F,Les faces d'un cube sont des triangles.,3,40,330200
08-Calculation,V,Cinquante pour cent de trente a comme valeur quinze.,3,41,339400
02-WordList,F,"Insigne en tous, eux mais ou pourtant ont auxquelles celle.",3,42,346800
03-MeaninglessSentence,F,Les populations d'un meublé sont à belle gueule à froid.,3,43,355400
05-ContextualKnowledge,VV,"En Allemagne, tous les enfants doivent aller à l'école.",3,44,361300
01-PseudowordList,FP,Fic ji sermit jalopés ji renton furle logie ji fef.,3,45,368400
03-MeaninglessSentence,F,"Pour les lions, la voile est une bouteille pensive.",3,46,374300
05-ContextualKnowledge,VV,"En Australie, le kangourou est un animal répandu.",3,47,381100
06-TheoryOfMind,FV,"Selon Jules Verne, voyager au centre de la terre est impossible.",3,48,391200
05-ContextualKnowledge,FF,"En Allemagne, les automobilistes roulent à gauche.",3,49,399200
08-Calculation,F,Deux fois cinquante font cent quarante quatre.,3,50,407500
06-TheoryOfMind,VV,"Selon Pasteur, la rage est une maladie mortelle.",3,51,416100
05-ContextualKnowledge,FV,"Au Burundi, les médecins sont remboursés par la sécurité sociale.",3,52,424100
01-PseudowordList,FP,"Cideux ronguais, avoule osaneprin dive pilop rupeur sopal.",3,53,431200
04-FactualKnowledge,V,Les perles sont fabriquées par les huîtres dans la mer.,3,54,438000
07-ArithmeticPrinciple,F,L'ordre selon lequel on divise des nombres est sans importance.,3,55,445100
02-WordList,F,Souvent été car les sont que selon le dans de.,3,56,456700
03-MeaninglessSentence,F,Toute prière est attachée sur un mélange de vêtements.,3,57,464400
05-ContextualKnowledge,FV,"Dans le métro parisien, les trains transportent des céréales.",3,58,470600
04-FactualKnowledge,F,Le veau est le petit de la chèvre.,3,59,477100
07-ArithmeticPrinciple,V,Un nombre positif est plus grand qu'un nombre négatif.,3,60,483900
04-FactualKnowledge,V,La rose est la fleur d'une plante épineuse.,3,61,490100
06-TheoryOfMind,VV,"D'après Newton, les objets sont soumis à l'attraction terrestre.",3,62,499300
09-Geometry,V,Des lignes sont perpendiculaires quand elles forment un angle droit.,3,63,508200
07-ArithmeticPrinciple,V,La moitié d'un nombre est plus grande que le tiers.,3,64,519200
04-FactualKnowledge,F,L'écureuil est l'animal terrestre le plus grand d'Amérique.,3,65,528100
01-PseudowordList,FP,"Ja Saxi Luttelle, julopés fic relinta af ji.",3,66,534900
07-ArithmeticPrinciple,F,Un nombre non nul multiplié par lui même donne toujours un.,3,67,544400
08-Calculation,V,Soixante quatorze moins trois donne soixante et onze.,3,68,550900
02-WordList,F,Un puisque me pendant rouge lapin télégramme pouce.,3,69,559200
01-PseudowordList,FC,"Bct r'Bhchjs sxblg, chdds frjjbxj sxns rm drphxdqqt.",3,70,568700
06-TheoryOfMind,VF,"Pour les grecs, le mont Olympe est une montagne sacrée.",3,71,576100
05-ContextualKnowledge,VF,"Selon la Bible, l'univers a été créé en quelques jours.",4,0,6000
01-PseudowordList,FP,Fonas saxi cadge fef ui ratucluet vitée mui xa.,4,1,16100
07-ArithmeticPrinciple,V,L'ordre d'addition des nombres est sans importance.,4,2,27700
01-PseudowordList,FC,Pbcdg ww ww ch vsdtvnhh ffnmdvrc rgwt rx bxlvpvk.,4,3,33900
01-PseudowordList,FP,Xa Sermet Jilopés èchesujeu fic cre mêlide xa nua.,4,4,42800
03-MeaninglessSentence,F,La décision pluvieuse est un inconvénient sans fauteuil.,4,5,51700
05-ContextualKnowledge,FF,"En Afrique du Sud, le diamant est une pierre sans valeur.",4,6,61200
08-Calculation,V,Soustraire trois a vingt donne dix sept.,4,7,70700
07-ArithmeticPrinciple,V,Tous les nombres entiers sont divisibles par un.,4,8,78100
04-FactualKnowledge,F,L'hiver est la saison la plus chaude de l'année.,4,9,87000
02-WordList,F,La les pour avec pensif câlin boit ère blessé.,4,10,94700
05-ContextualKnowledge,FV,"A Paris, la Voie Lactée est souvent visible la nuit.",4,11,102100
06-TheoryOfMind,FV,"Pour les musulmans, la viande de porc est bonne à manger.",4,12,108900
09-Geometry,F,Les points d'un carré sont à égale distance de son centre.,4,13,116300
02-WordList,F,"Voilier tigres, carafe selon de une chacun plus.",4,14,124900
03-MeaninglessSentence,F,Un poulet est un cercle de chiffres international.,4,15,132000
07-ArithmeticPrinciple,F,Un nombre multiplié par un est égal à zéro.,4,16,139400
01-PseudowordList,FC,Pkhzdfvfzbxz cv cv sjjgfdj dktw lsnx ch xxqr kqkhlmq.,4,17,146200
05-ContextualKnowledge,VV,"Aux Pays Bas, les moulins fonctionnent avec le vent.",4,18,154200
07-ArithmeticPrinciple,F,Tous les entiers sont des nombres impairs.,4,19,163100
05-ContextualKnowledge,FF,"Aux Etats Unis, les études universitaires sont gratuites.",4,20,170800
07-ArithmeticPrinciple,V,Un nombre négatif fois un nombre négatif donne un nombre positif.,4,21,178200
04-FactualKnowledge,F,La pleine lune a lieu plusieurs fois chaque mois.,4,22,187400
08-Calculation,V,Le quart du nombre cent vaut vingt cinq.,4,23,194500
07-ArithmeticPrinciple,F,La différence de nombres négatifs est toujours positive.,4,24,203100
01-PseudowordList,FC,"Kjxlzjd ww Kxbvgnmrc, dpslljfh hr dktw jdnmd ch zwrqrcz bmt.",4,25,209000
09-Geometry,V,La diagonale d'un carré est plus grande que son côté.,4,26,215800
05-ContextualKnowledge,VV,"Dans la mythologie grecque, le cheval de Troie est un piège.",4,27,222300
03-MeaninglessSentence,F,Des bibliothèques imperceptibles ont le mauvais squelette.,4,28,230600
03-MeaninglessSentence,F,La collectivité est un arbre parallèle sans doigts.,4,29,239800
04-FactualKnowledge,V,Le caméléon est un animal qui change de couleur.,4,30,249300
02-WordList,F,Soif échapper chaque pour si d'un est.,4,31,259400
08-Calculation,F,Trente cinq moins six fait cent soixante dix neuf.,4,32,267400
06-TheoryOfMind,FF,"Pour Einstein, la bombe atomique est sans danger.",4,33,275100
08-Calculation,V,Deux fois vingt quatre donne comme résultat quarante huit.,4,34,285500
08-Calculation,F,Multiplier quatre par trois donne comme résultat dix sept.,4,35,294400
09-Geometry,V,Les lignes parallèles ne se croisent pas.,4,36,303600
06-TheoryOfMind,VF,"Pour Marie Antoinette, la monarchie est le meilleur régime politique.",4,37,311600
01-PseudowordList,FC,"Lz nmlz zrwkzd, wxrbmsxff wwt bct dxs.",4,38,319000
09-Geometry,V,Un carré est une figure dont tous les côtés sont égaux.,4,39,327000
09-Geometry,V,Tous les points d'un cercle sont à égale distance du centre.,4,40,334400
08-Calculation,F,La moitié de deux cents vaut trois cent cinquante.,4,41,341800
01-PseudowordList,FP,"Bosa juvestoue, f'ia f'ia avoiser purrote duchagigon pentié ys sermet.",4,42,349800
06-TheoryOfMind,FF,"Selon Zidane, le poker est un sport olympique.",4,43,356900
05-ContextualKnowledge,FV,"En Corée du Nord, les gens sont libres de s'exprimer.",4,44,365200
09-Geometry,F,Un losange peut se diviser en carrés.,4,45,372300
03-MeaninglessSentence,F,L'armée fine est doublé d'un poivre véritable.,4,46,381200
02-WordList,F,"Être sont toute, le une afin français général monsieur minutes.",4,47,387700
06-TheoryOfMind,FV,"Pour Donald Trump, les mexicains sont bienvenus aux Etats Unis.",4,48,395700
07-ArithmeticPrinciple,F,Tout nombre réel peut être écrit comme une fraction.,4,49,401600
02-WordList,F,Selon alors visage avions pleine condition jamais.,4,50,407200
05-ContextualKnowledge,VF,"En Irlande, avoir les cheveux roux est assez courant.",4,51,413700
01-PseudowordList,FP,"Bûmez Turbie, nua suoipulte sou fef impreinel dua zez ui nobechon.",4,52,421700
08-Calculation,V,L'addition de dix huit et trois fait vingt et un.,4,53,428800
04-FactualKnowledge,F,La vapeur d'eau se condense uniquement sur les arbres.,4,54,435600
03-MeaninglessSentence,F,La pitié est débitée au roi du canard en petites montres.,4,55,445100
06-TheoryOfMind,VF,"Pour Mowgli, la panthère noire est un animal affectueux.",4,56,453700
09-Geometry,F,Des lignes perpendiculaires forment un angle aigu.,4,57,462900
03-MeaninglessSentence,F,Les vieux sont complexes par les feuilles.,4,58,470300
02-WordList,F,Pigmées les d'une toute et sans auquel.,4,59,478000
02-WordList,F,"Plus comme d'un, est doigts occasion regard étoiles pièce voie.",4,60,484200
04-FactualKnowledge,F,La plus petite planète du système solaire est Jupiter.,4,61,493400
03-MeaninglessSentence,F,Tous les cafés appris sont des moments bavardes.,4,62,499300
07-ArithmeticPrinciple,V,Un nombre élevé à la puissance un donne lui même.,4,63,507300
06-TheoryOfMind,VV,"D'après Galilée, la terre est de forme sphérique.",4,64,514100
08-Calculation,F,Vingt neuf est compris entre quatre et vingt sept.,4,65,523000
06-TheoryOfMind,VV,"Selon Greenpeace, la déforestation en Amazonie est une catastrophe.",4,66,531300
04-FactualKnowledge,V,La tulipe est une plante multicolore à bulbe.,4,67,539600
09-Geometry,F,Un triangle équilatéral est formé uniquement d'angles droits.,4,68,548800
04-FactualKnowledge,V,Les flocons de neige ont des formes très variées.,4,69,556500
04-FactualKnowledge,V,La baleine est un énorme mammifère qui vit en mer.,4,70,562400
02-WordList,F,Cependant elle éléments chat demander courant amour fruits.,4,71,573400
05-ContextualKnowledge,FV,"A l'équateur, la durée du jour est plus courte en hiver.",5,0,6000
01-PseudowordList,FC,Qgrzkxcg wstgk tmm bmt qfzpx pwfkk wpffxh x ch ww.,5,1,13400
08-Calculation,V,Quatorze multiplié par dix fait cent quarante.,5,2,21400
05-ContextualKnowledge,FF,"Dans les plaines des Pays Bas, marcher est une activité épuisante.",5,3,33000
07-ArithmeticPrinciple,V,La soustraction est le contraire de l'addition.,5,4,40400
07-ArithmeticPrinciple,F,Un nombre auquel on soustrait zéro reste égal à lui même.,5,5,46000
05-ContextualKnowledge,VV,"A New York, les immeubles sont de hauts bâtiments modernes.",5,6,54300
01-PseudowordList,FC,Zgfvvh sdn Lshvzj sdtdrzf g'rnsrkfxx tmm xkrn nmhnxmd zgfvvh ch qfchmc.,5,7,62600
04-FactualKnowledge,V,Le corps humain est formé par des milliards de cellules.,5,8,70600
03-MeaninglessSentence,F,On tue un astre en le grossissant avec des convictions.,5,9,77700
09-Geometry,V,Les diagonales d'un losange sont ses axes de symétrie.,5,10,84800
05-ContextualKnowledge,FV,"Sur la planète Mars, la lune entraîne des marées.",5,11,92500
07-ArithmeticPrinciple,F,Une somme de fractions est toujours un nombre entier.,5,12,102000
09-Geometry,V,Un carré possède des axes de symétrie.,5,13,111200
01-PseudowordList,FP,Futo dua sustirer ja nua ua Sermet fratiner.,5,14,119800
07-ArithmeticPrinciple,V,Un nombre multiplié par un est égal à lui même.,5,15,126600
03-MeaninglessSentence,F,Le choix d'ailes se brise lentement sur les chiens.,5,16,137600
04-FactualKnowledge,F,Un pamphlet est un ensemble de textes mélancoliques.,5,17,145900
05-ContextualKnowledge,VF,"Dans les contes pour enfants, les animaux parlent couramment.",5,18,153900
06-TheoryOfMind,VV,"Selon Nelson Mandela, l'apartheid est un système raciste.",5,19,159800
09-Geometry,F,Un rectangle a un seul axe de symétrie.,5,20,165700
04-FactualKnowledge,F,La planète Terre possède plusieurs satellites naturels.,5,21,175200
03-MeaninglessSentence,F,Les livres brutaux se gavent de liberté aimablement.,5,22,184400
01-PseudowordList,FC,Tmm vzpmtgrn tmm kqkv lfmshdk czxmhx ch wpffxh mpg hswb ttz.,5,23,191200
05-ContextualKnowledge,VV,"A San Francisco, les températures sont clémentes.",5,24,198600
04-FactualKnowledge,V,Février est le mois de l'année le plus court.,5,25,207800
07-ArithmeticPrinciple,F,Un nombre multiplié par zéro est égal à lui même.,5,26,214600
06-TheoryOfMind,FF,"Pour Martin Luther King, la ségrégation raciale est légitime.",5,27,224700
06-TheoryOfMind,VF,"Pour le président, l'Elysée est un lieu de tous les jours.",5,28,232700
02-WordList,F,La après est de armée phénomènes saint états boeuf.,5,29,241000
03-MeaninglessSentence,F,"D'après les compagnies, Arizona a la vache d'une terre.",5,30,247200
